Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
28584,13768,43,23.5,55.8,20.69,49.35,50.65,88.55,0.65,0.26,2.44,0,3.3,4.75,33693,64889,7.94,24.46,84.29,9.09,0,0.07,0.77,0.04,5.46,5526,2.49,61.46,38.54,7154,77.24,22.76,74.99,25.01,243800,13.12,86.88,5.36,26.56,32.81,20.15,15.13,4.18,30.03,41.49,1.39,2.78,21.7,2.6,4,0.290528762,673,48.88146426
28582,2218,42.1,15.55,66.68,17.76,54.69,45.31,88.46,3.7,0.27,0,0,0,7.57,31001,65250,1.44,26.58,92.64,2.98,2.14,0,0,0,2.23,806,2.75,50.64,49.36,952,84.66,15.34,78.04,21.96,212400,9.65,90.35,8.48,22.5,41.92,14.09,13.02,2.48,0,0,0,36.36,63.64,0,2,0.901713255,93,41.92966637
28581,279,56,11.11,73.12,15.77,56.63,43.37,100,0,0,0,0,0,0,45125,103750,4.51,0,29.63,35.19,0,0,0,22.22,12.96,116,2.41,88.31,11.69,191,60.73,39.27,93.97,6.03,309400,19.35,80.65,14.52,25.81,23.79,6.45,29.44,0,0,0,0,0,0,0,0,0,12,43.01075269
28578,7167,33.1,33.89,56.02,10.09,53.17,46.83,53.27,3.46,0,0,0,1.12,42.01,17937,43029,40.2,27.56,68.26,22.34,1.27,0.69,0.61,0.14,5.86,2060,3.47,46.63,53.37,2495,82.57,17.43,70.97,29.03,76900,15.43,84.57,30.16,35.3,24.88,4.96,4.69,19.65,0,0,0,0,100,0,6,0.837170364,516,71.99665132
28570,21139,44.2,18.61,61.64,19.75,49.56,50.44,84.81,3.85,0.24,1.89,0,3.93,5.19,30157,57154,10.03,22.36,85.3,9.65,0.5,0.05,0.38,0.09,3.66,8512,2.43,58.62,41.38,10556,80.64,19.36,73.66,26.34,165800,13.79,86.21,8.93,29.49,41.23,12.17,8.18,3.09,16.97,36.85,2.29,0,40.67,3.21,2,0.094611855,1267,59.93661006
28562,37185,46.3,18.91,56.22,24.86,47.96,52.04,68.11,22.4,0.31,2.38,0,0.69,6,37673,61943,9.37,21.65,82.44,9.58,0.29,0.17,1.05,0.12,5.03,16290,2.25,58.65,41.35,17923,90.89,9.11,71.12,28.88,190900,15.52,84.48,9.43,19.41,37.14,19.68,14.34,4.65,14.16,34.1,5.61,0,43.58,2.54,36,0.968132311,2780,74.76132849
28560,27928,40,23.92,57,19.07,48.92,51.08,68.38,16.44,0.25,5.22,0.08,2.05,6.48,27721,53676,18.97,21.28,84.65,8.91,0.04,0.08,1.11,1.1,3.51,11348,2.42,52.16,47.84,14133,80.29,19.71,65.7,34.3,147900,11.15,88.85,13.49,29.66,33.92,14.38,8.56,7.49,10.03,54.04,2.63,0.62,25.99,6.69,49,1.754511601,2092,74.90690347
28557,15147,48.8,17.18,57.32,25.5,50.04,49.96,82.89,4.78,0.3,1.85,0.03,2.65,7.38,37189,56909,8.33,20.27,84.49,6.31,0.16,0.89,0.85,0.13,5.43,7076,2.11,54.27,45.73,8759,80.79,19.21,62.32,37.68,253200,16.6,83.4,7.31,22.35,34.57,22.8,12.97,4.29,19.38,21.85,3.85,0,52.31,2.62,6,0.396118043,846,55.85264409
28555,5169,42.8,17.14,66.8,16.06,48.09,51.91,74.48,17.22,0.64,0.02,0,2.13,5.51,24514,53569,15.69,29.1,79.31,12.36,0,0,1.62,0.83,5.88,2059,2.49,53.5,46.5,2372,86.8,13.2,75.62,24.38,124800,12.08,87.92,12.19,31.52,39.93,9.21,7.15,0.58,0,3.33,0,0,96.67,0,0,0,283,54.74946798
28551,14248,43.2,20.77,61.33,17.89,48.83,51.17,56.6,24.52,0.07,0.13,0,4.24,14.44,26739,50936,12.19,21.87,82.47,11.89,0.86,0.46,0.69,0.57,3.07,5493,2.57,52.56,47.44,6493,84.6,15.4,68.29,31.71,112300,13.57,86.43,17.39,32.1,31.16,15.87,3.47,6.59,0.43,5.32,0,0,90.63,3.62,15,1.052779337,1055,74.04548007
28547,26214,21.1,14.12,85.74,0.14,83.41,16.59,58.45,8.87,0.63,3.23,0.56,4.75,23.48,22360,56429,7.12,7.88,34.48,21.75,1.87,0.24,32.46,0.03,8.69,1980,3.7,19.6,80.4,2112,93.75,6.25,0.56,99.44,0,49.86,50.14,0.12,22.79,50.62,17.2,9.28,4.92,14.11,26.98,8.99,1.47,44.34,4.11,0,0,879,33.53170062
28546,47681,27.2,26.54,63.6,9.86,48.08,51.92,56.04,19.88,0.22,2.57,0,5.63,15.66,23625,49773,11.98,22.44,83.44,11.38,0.17,0.06,1.81,0.79,2.35,17429,2.72,59.14,40.86,19804,88.01,11.99,50.98,49.02,161500,22.76,77.24,6.78,29.97,42.05,14.03,7.17,5.38,5.61,40.96,3,0,50.08,0.35,26,0.545290577,3410,71.51695644
28544,6187,24.4,25.23,71.55,3.22,55.58,44.42,49.57,24.57,0,0.94,0,8.52,15.99,20602,47845,19.1,19.81,78.03,14.96,0,0,0,0.42,7.01,2218,2.79,56.34,43.66,2619,84.69,15.31,27.64,72.36,104000,28.79,71.21,5.83,44.15,30.51,13.27,6.23,3.26,17.33,31.19,0,0,49.01,2.48,7,1.131404558,322,52.04460967
28540,49417,30,26.24,62.98,10.78,52,48,64.93,16.5,0.03,1.46,0.28,5.47,11.19,24860,49363,15.5,21.39,78.99,12.25,0.11,0.36,1.46,0.15,3.19,18072,2.67,56.71,43.29,21001,86.05,13.95,54.21,45.79,157700,22.34,77.66,9.72,32.1,35.51,16.92,5.76,3.63,15.35,33.26,1.45,0,48.21,1.73,40,0.809438048,3392,68.64034644
28531,1314,51.4,12.86,55.18,31.96,43.07,56.93,93.68,2.97,0,0.68,0,0,2.66,26329,53125,16.74,31.28,89.02,2.55,0.98,0,3.14,1.37,2.94,538,2.37,54.87,45.13,1103,48.78,51.22,82.9,17.1,243300,14.38,85.62,13,22.2,35.1,18.69,11.01,1.07,0,0,0,0,100,0,0,0,72,54.79452055
28530,6455,45.6,17.77,61.24,20.99,49.12,50.88,58.81,34.56,0.12,0,0,1.8,4.71,23030,33803,16.09,27.94,82.48,10.48,2.32,0,0.12,0.36,4.24,2978,2.16,47.75,52.25,3599,82.75,17.25,64,36,93300,14.14,85.86,12.47,35,37.39,9.56,5.58,2.32,6.67,0,0,0,93.33,0,7,1.084430674,546,84.58559256
28526,2588,43.3,27.78,51.51,20.71,47.72,52.28,57.88,34.62,0,0,0,0.15,7.34,20140,41447,17,32.56,65.7,21.31,0,0,1.55,0,11.43,1176,2.2,42.81,57.19,1364,86.22,13.78,65.48,34.52,87900,1.12,98.88,22.5,22.67,32.83,20.19,1.8,4.1,0,0,0,0,100,0,2,0.772797527,140,54.09582689
28525,2504,45.1,17.05,64.02,18.93,49.88,50.12,75.04,15.3,0.96,0,0,0,8.71,21831,38200,20.61,36.29,75.46,23.99,0,0,0,0,0.55,1152,2.16,58.65,41.35,1270,90.71,9.29,70.57,29.43,71500,13.08,86.92,17.89,28.56,43.04,10.25,0.26,4.43,0,0,0,0,100,0,4,1.597444089,236,94.24920128
28523,2672,43.3,22.04,49.44,28.52,45.66,54.34,68.04,28.11,0,0,0,0.11,0.75,25667,54732,11.92,36.25,84.31,13.83,0,0,0.09,2.99,1.67,1047,2.55,63.43,36.57,1252,83.63,16.37,73.83,26.17,129000,3.93,96.07,9.26,41.6,29.61,15.55,3.98,0.15,0,100,0,0,0,0,3,1.122754491,161,60.25449102
28515,2787,48.2,14.42,64.73,20.85,59.45,40.55,43.56,47.61,0.25,0.43,0,2.83,5.31,15467,27566,29.15,23.58,87.89,6.71,0.13,0,0.26,0.79,4.21,1015,2.11,41.63,58.37,1375,73.82,26.18,66.31,33.69,96100,9.86,90.14,16.33,36.5,42.06,3.19,1.92,3.59,6,12,0,0,82,0,2,0.71761751,215,77.14388231
28513,9913,40.5,24.49,57.39,18.12,51.39,48.61,61.48,25.36,0.49,0.88,0,0.64,11.15,23865,53328,17.02,24.77,82.9,11.86,0,0,0.26,2.19,2.8,3850,2.55,56.64,43.36,4380,87.9,12.1,70,30,115500,10.22,89.78,12.21,34.48,33.25,12.63,7.43,3.54,10.83,24.79,0,0,64.39,0,3,0.302632906,786,79.28982145
28501,18630,41.4,24.51,55.11,20.38,47.75,52.25,25.5,62.47,0.43,0.11,0,5.46,6.03,24507,29958,30.66,19.74,79.66,13.59,1.07,0.75,2.86,0.6,1.48,7933,2.29,38.16,61.84,10204,77.74,22.26,46.05,53.95,78900,14.37,85.63,22.89,34.21,29.22,9.83,3.84,3.59,9.57,3.89,0,0,80.27,6.28,25,1.341921632,1172,62.9092861
28479,7138,41.4,22.25,55.31,22.44,54.75,45.25,79.92,9.44,0.1,0.14,0,6.84,3.56,33069,66133,8.26,24.76,79.33,14.59,0,0,1.59,0,4.49,2566,2.71,55.69,44.31,2975,86.25,13.75,79.07,20.93,196400,17.6,82.4,10.32,24.97,39.47,20.23,5.01,0.98,44.29,10,0,0,45.71,0,8,1.120762118,342,47.91258055
28478,4803,45.1,23.3,61.17,15.53,44.91,55.09,64.25,30.88,0.12,0,0,0.5,4.25,23966,52277,17.63,29.84,92.71,5.08,0.38,0,0.05,0,1.77,1879,2.55,53.06,46.94,2181,86.15,13.85,84.57,15.43,121100,15.43,84.57,13.59,41.88,30.1,11.08,3.35,0.23,0,0,0,0,100,0,4,0.832812825,308,64.12658755
28470,12271,46.8,19.95,55.42,24.64,47.71,52.29,65.98,23.25,0.59,0.65,0,2.59,6.94,26598,49028,15.92,28.61,86.61,6.23,0.2,0.26,0.92,1.62,4.16,5111,2.37,53.4,46.6,6936,73.69,26.31,72.26,27.74,168700,14.42,85.58,11.41,32.92,34.56,14.21,6.9,3.48,14.29,13.82,0,0,67.45,4.45,26,2.118816722,722,58.83791052
28469,6997,63.4,8,46.51,45.49,46.65,53.35,91.58,1.03,0.11,0.24,0,0.41,6.47,44636,75148,12.06,24.76,84.79,4,2,0,0,0.14,8.23,3351,2.09,70.75,29.25,8641,38.78,61.22,86,14,325600,7.96,92.04,4.25,26.61,28.69,25.95,14.51,3.59,34.66,6.77,0.8,0,57.77,0,6,0.857510362,423,60.45448049
28467,12115,64.5,6.88,44.53,48.58,43.72,56.28,86.89,5.49,0.74,0.78,0,1.87,1.92,35251,60982,5.18,22.28,85.24,2.77,0,0,0.41,2.29,10.64,5930,2.04,65.57,34.43,7993,74.19,25.81,90.93,9.07,211500,11.44,88.56,5.12,32.2,34.91,16.15,11.62,2.72,76.36,10.3,0,0,7.27,6.06,9,0.742880726,672,55.46842757
28457,10967,39.7,21.36,66.2,12.44,50.47,49.53,68.19,8.95,0.52,0,0.37,2.13,19.83,25723,50208,19.22,30.74,80.5,13.6,1.95,0,0.15,0,3.81,4257,2.57,51.59,48.41,4793,88.82,11.18,81.87,18.13,170200,6.89,93.11,16.99,30.13,33.79,14.37,4.72,5.89,6.19,0,0,0,89.78,4.02,7,0.638278472,691,63.00720343
28454,2827,29.9,29.22,59.92,10.86,54.01,45.99,58.44,38.8,0,0,0,0.11,2.65,24544,53929,8.86,31.92,91.23,7.38,0,0,0.35,0,1.04,1010,2.8,44.78,55.22,1169,86.4,13.6,93.07,6.93,134300,8.7,91.3,7.59,31.97,47.9,10.04,2.5,0,0,0,0,0,0,0,2,0.707463742,221,78.17474354
28450,2194,52,22.2,44.94,32.86,46.08,53.92,70.19,8.66,16.32,0.27,0,0.68,2.83,29081,51316,14.5,28.98,89.58,6.63,0,0,0.41,1.05,3.38,914,2.08,53.31,46.69,1372,66.62,33.38,77.02,22.98,224100,14.74,85.26,17.14,23.17,35.09,15.84,8.76,2.46,24.07,0,0,5.56,70.37,0,8,3.646308113,174,79.30720146
28445,7288,40.2,19.66,64.34,16,52.95,47.05,90.27,1.62,1.23,0.4,0,2.28,4.09,38054,74297,9.54,36.16,76.64,10.79,0.46,0.24,0.14,0.11,11.44,3008,2.42,60.16,39.84,7412,40.58,59.42,73.57,26.43,244600,16.55,83.45,6.27,22.18,33.89,23.88,13.76,1.74,28.35,18.9,0,0,48.03,4.72,11,1.509330406,568,77.9363337
28443,24778,42,24.57,56.85,18.58,50.62,49.38,89.47,4.58,0.08,0.75,0,2.61,2.43,36362,72089,9.22,31.59,80.03,7.6,0,0,1.09,0.08,10.55,8731,2.82,59.93,40.07,10132,86.17,13.83,82.66,17.34,256500,13.57,86.43,6.04,23.19,31.82,25.51,13.44,2.65,29.57,27.74,4.27,0,35.37,3.05,15,0.605375737,1422,57.38961982
28442,1469,54.6,7.49,59.43,33.08,47.17,52.83,65.83,30.7,0.54,0,0,0,1.43,22417,50491,8.95,21.28,95.44,4.56,0,0,0,1.5,0,637,2.27,62.02,37.98,852,74.77,25.23,82.73,17.27,95400,3.08,96.92,8.88,50.4,26.88,7.84,6,0,0,0,0,0,0,0,3,2.042205582,118,80.32675289
28439,1091,38.8,22.36,54.81,22.82,45.92,54.08,36.21,34.92,1.65,0,0,0,27.22,16058,27819,20.99,36.13,81.95,15.98,0,0,0,0,2.07,400,2.71,55.86,44.14,637,62.79,37.21,70,30,66600,3.89,96.11,24.81,35.26,26.7,10.33,2.9,10.36,0,0,0,0,100,0,5,4.582951421,102,93.49220898
28436,1935,36.7,22.69,66.98,10.34,54.94,45.06,73.18,21.4,2.17,0,0,0,3.26,24123,59000,8.01,25.26,79.42,8.79,1.8,0,3.2,0.7,6.09,670,2.89,50.98,49.02,751,89.21,10.79,72.39,27.61,132700,4.81,95.19,17.3,43.37,28.94,8.91,1.47,1.65,0,0,0,0,100,0,1,0.516795866,161,83.20413437
28435,2131,48.3,17.5,61.43,21.07,50.77,49.23,71.09,16.94,0.05,4.18,0,0.84,6.19,21689,35106,13.67,33,83.72,13.07,0,0,0.23,0.7,2.18,828,2.55,51.17,48.83,1034,80.08,19.92,89.49,10.51,99200,4.05,95.95,20.12,31.05,33.21,8.58,7.04,6.52,10.79,45.32,0,0,43.88,0,3,1.40778977,198,92.91412482
28434,852,46.8,15.26,63.03,21.71,44.95,55.05,37.91,21.71,39.44,0,0,0.23,0.7,34026,56786,10.09,30.34,57.58,38.93,0,0,3.5,0,0,390,2.18,48.85,51.15,553,70.52,29.48,77.18,22.82,64600,2.13,97.87,9.09,55.33,31.82,1.88,1.88,0,0,0,0,0,0,0,2,2.34741784,76,89.20187793
28433,4788,42.1,23.25,54.43,22.33,52.3,47.7,29.32,69.13,0.65,0,0,0.08,0.81,19036,35270,30.36,24.74,92.13,2.86,0.06,0,0.51,4.44,0,1746,2.73,44.08,55.92,2369,73.7,26.3,74.17,25.83,95600,5.92,94.08,18.24,36.2,30.33,9.73,5.5,0.08,0,0,0,0,100,0,2,0.417710944,351,73.30827068
28429,8116,46.3,13.92,65.55,20.53,49.41,50.59,66.42,22.68,0.18,0.25,0,7.22,3.24,23997,51472,16,20.85,86.2,8.71,0.78,0,0,0,4.31,3250,2.3,42.41,57.59,3444,94.37,5.63,82.74,17.26,158500,13.34,86.66,8.55,32.38,41.33,13.41,4.33,3.63,25.42,6.78,4.07,0,63.73,0,2,0.246426811,502,61.85312962
28428,6634,48.8,14.11,67.95,17.94,49.67,50.33,95.98,0.14,0.41,0.12,0.05,1.34,1.85,43231,68542,8.41,25.91,76.93,7.81,0,1.35,0.86,0.12,12.7,2923,2.27,60.15,39.85,6206,47.1,52.9,65.38,34.62,361500,13.67,86.33,3.25,20.72,32.66,26.71,16.67,3.08,40.2,8.82,0,0,23.53,27.45,1,0.150738619,384,57.88362979
28423,2791,40.8,24.26,56.4,19.35,51.42,48.58,27.91,24.65,30.81,0.07,0.04,6.41,10.1,19803,40610,18.15,25.02,73.44,19.42,0.8,0,0.91,1.31,4.12,992,2.81,43.11,56.89,1157,85.74,14.26,80.65,19.35,107500,7.33,92.67,18.74,40.9,33.73,6.19,0.43,3.55,0,9.09,0,0,90.91,0,2,0.716589036,162,58.04371193
28420,4157,42,24.49,57.42,18.09,56.31,43.69,85.28,9,0,0.31,0,3.97,1.44,22166,49106,12.65,29.13,75.79,20.96,0,0,0,0.1,3.14,1505,2.76,62.06,37.94,1764,85.32,14.68,70.03,29.97,177400,17.34,82.66,13.49,41.8,27.75,12.19,4.78,4.4,8.2,12.02,46.99,0,32.79,0,5,1.202790474,295,70.96463796
28412,38882,39.6,20.08,60.39,19.54,48.96,51.04,79.64,8.21,0.1,1.34,0,2.82,7.58,37093,55254,12.64,20.87,83.02,5.87,0.07,0.14,1.25,0.31,9.16,17548,2.2,52.45,47.55,19115,91.8,8.2,57.39,42.61,235700,19.36,80.64,6.44,16.21,36.36,28.46,12.53,6.6,16.02,27.05,7.09,0.58,39.28,9.98,21,0.540095674,2286,58.79327195
28411,38112,40.2,20.69,60.91,18.4,47.69,52.31,81.36,7.48,0.06,2.83,0,2.4,5.88,40880,74777,6.34,22.14,81.75,6.56,0,0,0.16,0.29,11.24,15106,2.5,59.5,40.5,16052,94.11,5.89,73.55,26.45,280400,15.11,84.89,4.55,18.52,30.71,29.48,16.74,6.41,24.71,33.51,3.48,0,29.95,8.35,18,0.472292191,2201,57.75083963
28409,36070,41.9,24.65,58.03,17.32,47.87,52.13,87.72,2.34,0.5,1.14,0,2.99,5.01,45482,88266,5.75,21.5,83.03,6.09,0.31,0,0.52,0.3,9.73,13657,2.63,62.83,37.17,14482,94.3,5.7,81.07,18.93,295600,11.92,88.08,4.17,13.74,30.43,30.2,21.47,4.23,36.57,23,6.42,0,25.1,8.91,8,0.221790962,1857,51.48322706
28405,33344,41.6,18.19,60.22,21.59,46.9,53.1,74.12,18.63,0.03,0.82,0.02,1.24,4.56,34879,54711,15.65,18.9,76.66,6.64,0.07,0,0.9,0.57,15.31,14597,2.27,50.27,49.73,16288,89.62,10.38,60.05,39.95,231600,12.79,87.21,7.98,24.47,27.57,27.85,12.13,3.83,16.46,24.76,1.18,0,54.7,2.9,22,0.659788868,1994,59.80086372
28403,42319,29.8,11.17,76.5,12.33,45.46,54.54,76.66,13.74,0.11,1.55,0,2.1,5.84,30078,42700,25.94,16.7,77.63,7.17,0.64,1.17,4.2,0.87,8.31,18482,2.04,29.64,70.36,20534,90.01,9.99,34.96,65.04,250000,28,72,5.84,19.65,28.28,32.26,13.99,4.65,20.59,23.59,3.71,0.86,49.62,1.63,15,0.35445072,2700,63.80112952
28401,24764,38.7,20.31,63.14,16.56,47.46,52.54,51.77,36.27,0.48,0.69,0.78,2.38,6.96,25446,39146,27.24,18.53,71.11,10.68,1.79,0.67,3.56,0.66,11.42,10944,2.14,30.45,69.55,12933,84.62,15.38,38.25,61.75,168500,11.66,88.34,14.98,26.9,30.66,18.34,9.12,3.35,12.91,19.42,5.55,0,59.47,2.65,41,1.655629139,1458,58.87578743
28399,1896,54.4,14.14,68.41,17.46,43.46,56.54,54.01,29.96,0,0,0,1.05,14.98,21497,41504,19.88,28.14,98.67,1.33,0,0,0,0,0,815,2.33,60.55,39.45,1008,80.85,19.15,80.74,19.26,104300,0,100,16.77,35.62,35.29,7.14,5.19,7.38,0,0,0,0,100,0,1,0.52742616,141,74.36708861
28396,2836,41.7,19.61,59.87,20.52,50.67,49.33,42.74,33.46,9.94,1.38,0,1.48,11,24177,46531,17.28,25.62,91.26,7.56,0,0,0,0.67,0.5,1070,2.65,49.16,50.84,1350,79.26,20.74,70.37,29.63,85600,9.17,90.83,15.45,34.19,32.17,14.95,3.25,5.29,0,22,0,0,78,0,5,1.763046544,166,58.53314528
28395,2171,43.6,19.25,60.66,20.08,50.67,49.33,77.8,13.08,1.01,0.09,0,4.97,3.04,24580,55233,12.9,28.53,76.66,3.06,0,0,1.27,0.42,18.59,872,2.49,57.24,42.76,1013,86.08,13.92,80.62,19.38,125300,17.53,82.47,12.28,41.73,34.21,9.27,2.51,3.36,57.53,0,0,0,42.47,0,0,0,174,80.14739751
28394,6110,38.2,22.47,58.28,19.25,54.29,45.71,74.66,16.69,0.18,0.69,0,5.94,1.83,38667,75444,7.59,26.2,73.5,8.73,0,0,0.26,9.46,8.05,2202,2.77,59.41,40.59,2690,81.86,18.14,73.39,26.61,191900,17.88,82.12,11.38,21.49,28.12,22.93,16.09,2.75,10.71,49.4,4.76,0,35.12,0,5,0.818330606,357,58.42880524
28391,6022,36.9,23.58,64.36,12.06,49.27,50.73,80.84,10.33,0.68,0.73,0,2.32,5.1,33168,65528,15.51,30.54,88.25,7.44,0,0,0.64,0.86,2.81,2252,2.67,57.47,42.53,2457,91.66,8.34,74.47,25.53,145700,11.35,88.65,3.99,30.4,45.4,12.37,7.83,2.18,36.64,22.14,8.4,0,32.82,0,4,0.664231152,300,49.81733643
28387,15110,41.2,16.49,56.81,26.7,44.02,55.98,75.31,12.98,0.11,1.97,0.83,1.16,7.56,44556,63051,14.83,23.45,82.06,6.87,0,0,1.2,0.06,8.8,6985,2.09,49.62,50.38,7859,88.88,11.12,57.64,42.36,289600,24.29,75.71,4.81,17.27,27.38,30.14,20.41,6.31,35.95,29.56,1.47,0,26.42,6.6,33,2.183984116,1139,75.38054269
28382,7879,40.4,23.33,62.03,14.65,50.16,49.84,65.14,16.26,0.43,0,0,3.29,14.89,24890,55929,11.81,31.16,81.76,14.03,0,0,1.15,1.07,2,2896,2.71,54.15,45.85,3623,79.93,20.07,76.69,23.31,89500,11.28,88.72,15.56,35.03,33.75,13.11,2.56,8.58,0.44,0,12.57,0,86.98,0,8,1.015357279,505,64.09442823
28376,45895,32.5,28.64,62.03,9.33,49.91,50.09,40.39,35.53,3.13,1.47,0.12,5,13.64,23712,53299,17.33,29.77,81.82,9.92,1.27,0.03,0.97,0.73,4.47,15314,2.91,50.84,49.16,17512,87.45,12.55,67.31,32.69,155900,16.22,83.78,10.33,27.95,42.27,13.37,6.07,5.84,11.49,15.78,11.72,0,61.01,0,41,0.893343501,3043,66.3035189
28374,17794,58.6,16.26,43.38,40.36,48.92,51.08,90.14,2.5,0.1,2.32,0.62,1.83,2.49,55306,90133,4.2,24.55,74.48,7.29,0,0.35,0.88,0.63,16.37,8034,2.17,70.6,29.4,9938,80.84,19.16,84.69,15.31,327900,15.65,84.35,1.62,12.67,24.16,36.6,24.95,5.81,45.21,38.82,0,0.87,8.33,6.78,30,1.68596156,1095,61.53759694
28373,2841,38,24.36,60.82,14.82,48.33,51.67,70.96,24.08,0.95,0,0,1.34,2.68,26029,62969,9.05,24.16,86.57,8.86,0,0,0,1.34,3.23,1156,2.46,59.94,40.06,1245,92.85,7.15,67.73,32.27,179700,8.83,91.17,4.03,24.21,46.27,17.67,7.81,8.76,8.84,14.86,0,0,11.65,64.66,1,0.351988736,173,60.89405139
28371,5827,36.3,24.99,63.5,11.52,47.5,52.5,51.02,24.15,9.94,0.62,0,6.2,8.08,23986,50432,12.01,25.66,81.26,13.96,0,0,0.65,1.14,2.98,2131,2.73,51.69,48.31,2492,85.51,14.49,72.45,27.55,96000,11.07,88.93,14.65,34.44,33.18,11.6,6.12,4.91,10.84,10.49,4.55,0,68.18,5.94,5,0.858074481,437,74.99570963
28357,2520,40.6,20.91,60.63,18.45,43.53,56.47,47.26,15.67,15.32,0,0,1.31,20.44,35473,41633,15.58,34.12,71.94,14.12,0,0,0.27,1.69,11.99,1028,2.45,50.83,49.17,1192,86.24,13.76,76.46,23.54,82900,6.55,93.45,17.5,32.86,36.98,9.9,2.76,6.31,9.43,0,0,0,90.57,0,2,0.793650794,201,79.76190476
28356,4595,49.1,20.33,62.57,17.11,48.23,51.77,72.4,15.56,0.87,1.07,0,4.87,4.46,31054,54198,13.51,28.58,86.82,8.32,0,0,0,0.76,3.03,2016,2.28,62.38,37.62,2417,83.41,16.59,74.55,25.45,159300,8.21,91.79,12.01,33.84,31.77,15.39,6.98,5.66,47.69,13.85,4.62,0,33.85,0,5,1.088139282,296,64.41784548
28351,4767,35.6,24.4,60.6,15,44.33,55.67,56.03,23.7,16.78,0,0,2.92,0.57,18514,37651,20.62,25.54,87.1,12.65,0,0,0.25,0,0,1802,2.65,49.63,50.37,2141,84.17,15.83,68.04,31.96,67800,8.26,91.74,21.48,35.16,32.68,9.16,1.53,0.57,0,0,0,0,100,0,1,0.20977554,349,73.21166352
28348,37073,34.6,28.74,61.02,10.24,47.5,52.5,53.89,27.32,1.86,0.85,0.13,5.76,10.03,24470,56201,14.42,26.18,86.22,8.05,0,0.09,0.57,0.15,4.05,12850,2.88,54.7,45.3,14218,90.38,9.62,72.4,27.6,150600,13.74,86.26,8.46,28.46,41.43,15.05,6.59,3.37,8.87,22.06,2.08,0,63.95,3.04,19,0.51250236,2320,62.57923556
28338,3895,45.9,23.52,60.41,16.07,47.01,52.99,66.29,18.38,0,0.8,0,1.05,11.55,25426,49914,6.24,32.07,89.65,6.58,0,0,1.07,1.93,0.79,1654,2.35,56.47,43.53,1994,82.95,17.05,79.32,20.68,89800,3.57,96.43,22.69,29.93,29.9,10.24,7.25,7.39,0,9.38,0,2.43,88.19,0,5,1.283697047,318,81.64313222
28337,10611,38.9,21.52,56.34,22.15,51.11,48.89,45.77,45.17,0.79,0.48,0,0.09,7.69,20370,33011,32.31,24.82,77.66,11.66,0,0,5.97,0,4.72,4241,2.43,44.16,55.84,6056,70.03,29.97,68.5,31.5,117500,8.43,91.57,18.78,24.41,29.52,23.02,4.28,4.25,0,11.09,2,0,86.92,0,17,1.602111017,874,82.36735463
28327,17406,41.8,23.42,59.53,17.05,45.71,54.29,81.77,8.09,0.12,1.57,0,1.42,6.78,30049,68193,9.5,26.69,79.14,7.47,0.89,0,1.66,0.24,7.23,6876,2.51,58.01,41.99,7826,87.86,12.14,84.9,15.1,198800,9.92,90.08,9.28,23.63,37.53,19.68,9.89,4.06,6.93,26.17,0.71,0,66.2,0,23,1.321383431,1286,73.88256923
28326,23854,30.5,33.73,58.92,7.35,50.21,49.79,59.1,17.03,2.01,3.52,0.12,4.4,13.75,24588,65944,15.16,33.38,83.28,9.48,1.01,0,0.73,0.06,4.04,7627,3.12,61.63,38.37,8600,88.69,11.31,60.89,39.11,172600,17.9,82.1,6.05,25.41,43.1,16.81,8.62,6.51,10.05,34.77,1.03,2.19,48.49,3.48,5,0.209608451,1216,50.97677538
28323,4125,37.8,20.99,67.56,11.44,47.83,52.17,63.37,19.18,0.56,0.19,0,2.5,14.21,24710,53859,8.36,29.92,86.73,3.9,0.1,0,0.47,5.83,2.97,1425,2.89,58.11,41.89,1572,90.65,9.35,71.37,28.63,168100,13.51,86.49,9.23,32.39,44.42,9.94,4.01,9.58,1.52,10.38,5.32,0,82.78,0,0,0,275,66.66666667
28320,9524,45.9,19.05,56.78,24.17,44.21,55.79,82.95,12.76,0.89,0,0,0.97,2.44,27089,46872,16.39,26.92,86.99,6.44,0,0,0.27,0.41,5.9,4000,2.38,48.71,51.29,4760,84.03,15.97,70.62,29.38,93500,5.92,94.08,10.63,26.3,46.64,9.34,7.09,0.3,0,0,0,0,100,0,4,0.4199916,638,66.98866023
